,max-xS,max-yS,min-xS,min-yS,mean-xS,mean-yS,median-xS,median-yS,mode-xS,mode-yS,stdv-xS,stdv-yS,peaktopeak-xS,peaktopeak-yS,interquart-xS,interquart-yS,kurtosis-xS,kurtosis-yS,Label
85,0.48930758237838745,0.6689143776893616,0.48648345470428467,0.6107611060142517,0.4878524882452829,0.6396117976733616,0.48852860927581787,0.6412978768348694,0.4866803288459778,0.6689143776893616,0.0012391195696113185,0.02358039959156277,0.002824127674102783,0.05815327167510986,0.0021446645259857178,0.03459787368774414,-1.7899895518084021,-1.3467462886333788,juggle
86,0.5219846963882446,0.6802976131439209,0.5210655331611633,0.6782025694847107,0.5215749229703631,0.6792383193969727,0.5217307806015015,0.6787116527557373,0.5219846963882446,0.6782025694847107,0.0003464566459114446,0.0009632571721507526,0.0009191632270812988,0.002095043659210205,0.00043889880180358887,0.0017388761043548584,-1.2132199647971054,-1.8481367073483517,juggle
87,0.5254078507423401,0.7309395670890808,0.5239895582199097,0.725529134273529,0.525015822478703,0.7282427634511676,0.5252419710159302,0.7279243469238281,0.5239895582199097,0.725529134273529,0.0005141407812923208,0.0021991772738749154,0.00141829252243042,0.005410432815551758,0.00043588876724243164,0.00376930832862854,0.2605573956484579,-1.6768832883235605,juggle
88,0.49862149357795715,0.5371133089065552,0.4962567985057831,0.4561742842197418,0.49710590498788015,0.4882094774927412,0.4971332848072052,0.4722263514995575,0.49862149357795715,0.5371133089065552,0.000839961569528019,0.034854160798867696,0.0023646950721740723,0.08093902468681335,0.001012459397315979,0.0534268319606781,-0.5136175519619717,-1.3705327298087646,juggle
89,0.48352280259132385,0.6485884189605713,0.47847461700439453,0.5592681765556335,0.4796546569892338,0.6029434714998517,0.47906991839408875,0.5854966640472412,0.48352280259132385,0.6485884189605713,0.0017397808757329677,0.03941181850213907,0.005048185586929321,0.08932024240493774,0.0005764812231063843,0.06988570094108582,1.8140812049018242,-1.786391183863081,juggle
90,0.522476315498352,0.6810513734817505,0.516418993473053,0.6762194633483887,0.5199706213814872,0.6787210021700177,0.5213732123374939,0.6794541478157043,0.5222696661949158,0.6803240776062012,0.002774163103525276,0.0022428292333415982,0.006057322025299072,0.004831910133361816,0.004921138286590576,0.0041883885860443115,-1.7121138901247361,-1.7991622664804021,juggle
91,0.5262807607650757,0.731059730052948,0.5254366397857666,0.7181317210197449,0.5258313161986214,0.7258779576846531,0.525672972202301,0.7286993861198425,0.5255035758018494,0.731059730052948,0.00035164817501749,0.005741462619650579,0.000844120979309082,0.012928009033203125,0.0005826950073242188,0.010140597820281982,-1.6680202128428574,-1.7384365049974393,juggle
92,0.48028475046157837,0.5396527051925659,0.4593498408794403,0.5241259336471558,0.472388098637263,0.5334827899932861,0.4740387201309204,0.5333604216575623,0.467012882232666,0.5241259336471558,0.007212982896057928,0.005541088810660953,0.02093490958213806,0.015526771545410156,0.011948853731155396,0.00941556692123413,-0.9265489871877426,-1.1786214661693182,pass
93,0.5036047697067261,0.6743496060371399,0.4589821994304657,0.6570512652397156,0.48792750636736554,0.665913720925649,0.49317362904548645,0.6685785055160522,0.4735388457775116,0.658641517162323,0.015505169029657036,0.006438456660823423,0.044622570276260376,0.017298340797424316,0.024893611669540405,0.012204766273498535,-0.8052467102492207,-1.5010420876517483,pass
94,0.4841742515563965,0.6578108668327332,0.4751625955104828,0.6453777551651001,0.48011384076542324,0.6521874798668755,0.48165684938430786,0.6533619165420532,0.4760032594203949,0.6578108668327332,0.0033557318146152045,0.004708233673512688,0.009011656045913696,0.012433111667633057,0.004685759544372559,0.007709860801696777,-1.42550411610697,-1.2961066293011294,pass
95,0.48867231607437134,0.7126147747039795,0.4765877425670624,0.6850498914718628,0.48341213994556004,0.6990713013543023,0.482676237821579,0.701086699962616,0.48495903611183167,0.7119795083999634,0.003661787378248724,0.010601700838249283,0.01208457350730896,0.0275648832321167,0.0046183764934539795,0.01840031147003174,-0.5141659094000932,-1.3744638425270086,pass
